Seller Platform,Seller SKU,Manufacture,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Subcategories,Product Page URL,Image URL
Young Specialists,10021,Young Specialists,10021,Infant Toothbrush (24 ct),"Features 28 tufts of soft Dupont™ Tynex™ bristles and comes in a variety of bright colors. These baby toothbrushes are designed for safe brushing, as the oversized handle prevents the brush from being pushed too far into a toddler’s / baby’s mouth. The nylon bristles are polished and end-rounded for a comfortable brush. Created for children in infancy up through age 3, the Infant Brush is the perfect starter toothbrush. Brushes are sold in assorted colors in quantities of 24; minimum order of 1 box.",ct,24,Plak Smacker,Toothbrushes,https://www.youngspecialties.com/product/infant-brush-24-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/Infant-Toothbrush-10021-150x150.jpg
Young Specialists,00129,Young Specialists,00129,Travel Toothbrush with Flat-Head Handle (72 ct),"This 38-tuft travel toothbrush by Plak Smacker is great for on-the-go oral hygiene! The brush has a flat-head handle that comes in a variety of bright colors. Comes in an assorted pack of toothbrushes including green, blue, purple and yellow; minimum order of 1 box, 72 per box.",ct,72,Plak Smacker,Toothbrushes,https://www.youngspecialties.com/product/travel-brush-with-flat-head-handle-72-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/Travel-Toothbrush-Flat-Handle-00129-150x150.jpg
Young Specialists,10744,Young Specialists,10744,"Infant Finger Toothbrush, Assorted Colors (15 ct)","This latex-free finger brush is a safe, convenient way for parents to ensure oral hygiene for their babies and young toddlers. Made with a soft silicone material, this finger brush is dishwasher-safe and helps support a child’s hygiene habits from an early age. These brushes come in new assorted colors that match perfectly with our infant brushes #10021: red, blue, green, orange, and yellow; minimum order of 1 bag, 15 per bag.",ct,15,Plak Smacker,Toothbrushes,https://www.youngspecialties.com/product/finger-brush-assorted-colors-15ct/,https://www.youngspecialties.com/wp-content/uploads/2020/11/Plak_finger_brush_10744-150x150.jpg
Young Specialists,10048,Young Specialists,10048,Teen Grip It Toothbrush (144 ct),"Teen Grip-It Toothbrushes Bright colors. Soft nylon bristles. With a pop of bold colors, our Plak Smacker Teen Grip It Toothbrushes are perfect for tweens, teens, and young adults. They provide a comfortable grip and include a power tip with 34 tufts of soft nylon bristles. Each case includes an assortment of bright, vibrant colors including purple, pink, blue, orange, yellow and green. 144 toothbrushes per box. Features: 144 toothbrushes per boxSoft nylon bristles for a gentle cleanPower tip with 34 tufts of bristlesComfortable grip for tweens, teens and young adultsAssortment of bright colors",ct,144,Plak Smacker,Toothbrushes,https://www.youngspecialties.com/product/teen-grip-it-toothbrush-144-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/Teen-Grip-It-Toothbrush-10048-150x150.jpg
Young Specialists,V-Niti-D-Form,Young Specialists,V-Niti-D-Form,"(35ct) Vision Nickel Titanium Archwire, D-Form-.012","OrthoQuest offers the highest quality wires available in the orthodontic industry. Our wires are designed to exact specifications by trained engineers and manufactured to precise tolerances and standards. We use state of the art techniques to continually improve our products. Features:• Great force characteristics• Lighter forces for faster, more comfortable treatment• Superior shape memory• Fully austenitic at 65° F and very resilient• Smooth finish for low bracket-to-wire friction",ct,35,Orthodontics,Archwires,https://www.youngspecialties.com/product/vision-nickel-titanium-archwire-d-form-35-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/OrthoQuest-Nickel-Titanium-D-Form-Archwire-150x150.jpg
Young Specialists,10028,Young Specialists,10028,Ultrafine Sensitive Toothbrush (144 ct),"A perfect option for post-operative use or for patients with sensitive gums. Toothbrush features 0.006 ultrasoft side-tapered nylon bristles and a comfortable rubber grip handle. Assorted colors include purple, yellow, blue and turquoise; minimum order of 1 box, 144 per box.",ct,144,Plak Smacker,Toothbrushes,https://www.youngspecialties.com/product/ultrafine-toothbrush-144-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/Ultrafine-Toothbrush-Assorted-10028-150x150.jpg
Young Specialists,SS-Tri-Flex,Young Specialists,SS-Tri-Flex,"(35ct) Tri-Flex Stainless Steel Archwire, Natural-Upper","Three strand stainless steel archwires deliver the optimum forces required for early leveling, aligning and rotation. Our three strand design delivers a light force with good flexibility and springback. Resists unraveling when cut. Three strand stainless steel ties easily into brackets and are easy on the patient. 35 wires per pack.",ct,35,Orthodontics,Archwires,https://www.youngspecialties.com/product/tri-flex-stainless-steel-archwire-natural-35-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Tri-Flex-Stainless-Steel-Archwire-150x150.jpg
Young Specialists,V-HA-Niti-D,Young Specialists,V-HA-Niti-D,"(20ct) Vision Thermal Heat Activated Nickel Titanium Archwire, D-Form-.013","Vision Thermal Tlex Ultra T° offers ideal loading/unloading forces providing optimal midrange load characteristics. Features:• A true thermal wire with higher tooth moving, loading and unloading forces• Vision Thermal Tlex Ultra T° is slightly thermal at room temperature and may be chilled for easy ligation• Very consistent a(f) of 65°-70° with excellent resiliency, resistant to permanent set",ct,20,Orthodontics,Archwires,https://www.youngspecialties.com/product/vision-thermal-heat-activated-nickel-titanium-archwire-natural-20ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/OrthoQuest-Nickel-Titanium-D-Form-Archwire-150x150.jpg
Young Specialists,V-HA-Niti-Nat,Young Specialists,V-HA-Niti-Nat,"(20ct) Vision Thermal Heat Activated Nickel Titanium Archwire, Natural-Upper","Vision Thermal Tlex Ultra T° offers ideal loading/unloading forces providing optimal midrange load characteristics.Features:• A true thermal wire with higher tooth moving, loading and unloading forces• Vision Thermal Tlex Ultra T° is slightly thermal at room temperature and may be chilled for easy ligation• Very consistent a(f) of 65°-70° with excellent resiliency, resistant to permanent set",ct,20,Orthodontics,Archwires,https://www.youngspecialties.com/product/vision-thermal-heat-activated-nickel-titanium-archwire-natural-20-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/OrthoQuest-SE-Nickel-Titanium-Natural-Archwires-150x150.jpg
Young Specialists,V-Niti-HA-E,Young Specialists,V-Niti-HA-E,"(20ct) Vision Thermal Flex Heat Activated Nickel Titanium Archwire, Natural, Etched Midline-Upper","OrthoQuest offers the highest quality wires available in the orthodontic industry. Our wires are designed to exact specifications by trained engineers and manufactured to precise tolerances and standards. We use state of the art techniques to continually improve our products. Features:• Outstanding shape integrity – measurably more resistant to permanent set• Lower forces than super elastic nickel titanium, making it very comfortable for patients• Lower forces allow for introduction of larger wires earlier in treatment• Soft at room temperature and in doctor’s hands for easier ligation (fully austenitic at 90 F)• 017×027 and 021×027 finishing wires designed specifically for the final stage of treatment with self-ligating brackets.",ct,20,Orthodontics,Archwires,https://www.youngspecialties.com/product/vision-thermal-flex-heat-activated-nickel-titanium-archwire-natural-etched-midline-20ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/OrthoQuest-SE-Nickel-Titanium-Natural-Archwires-150x150.jpg
Young Specialists,Therm-Flex,Young Specialists,Therm-Flex,"(20ct) Vision Thermal Flex Heat Activated Nickel Titanium Archwire, Natural, Dimpled-Upper","OrthoQuest offers the highest quality wires available in the orthodontic industry. Our wires are designed to exact specifications by trained engineers and manufactured to precise tolerances and standards. We use state of the art techniques to continually improve our products. Features: • Outstanding shape integrity – measurably more resistant to permanent set • Lower forces than super elastic nickel titanium, making it very comfortable for patients • Lower forces allow for introduction of larger wires earlier in treatment • Soft at room temperature and in doctor’s hands for easier ligation (fully austenitic at 90 F) • 017×027 and 021×027 finishing wires designed specifically for the final stage of treatment with self-ligating brackets.",ct,20,Orthodontics,Archwires,https://www.youngspecialties.com/product/vision-thermal-flex-heat-activitated-nickel-titanium-archwire-natural-dimpled-20ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/OrthoQuest-Nickel-Titanium-Natural-Dimpled-Archwire-150x150.jpg
Young Specialists,600-437,Young Specialists,600-437,"(15ct) .016x.022 Wide Separating Spring, Niti","Designed with large teeth in mind, its wide conﬁgurations ﬁts easily across the marginal ridge and stays out of occlusion.",ct,15,Orthodontics,Orthodontic Wire & Spring Products,https://www.youngspecialties.com/product/ortho-specialties-separating-spring-niti-wide-016x-022-15ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Ortho-Specialties-Separating-Spring-Wide-600-437-150x150.jpg
Young Specialists,Niti-TC-10,Young Specialists,Niti-TC-10,"(10ct) Vision Tooth Colored Nickel Titanium Archwire, Natural-Upper","OrthoQuest offers the highest quality wires available in the orthodontic industry. Our wires are designed to exact specifications by trained engineers and manufactured to precise tolerances and standards. We use state of the art techniques to continually improve our products. Features:• Tooth colored archwires offer a nice, aesthetic color that blends well with cosmetic brackets for a patient-pleasing look• The coating is only microns in thickness meaning the basic tooth-colored archwire dimensions remain within tolerance while the smooth surface ensures good sliding mechanics• The coating resists peeling and chipping and will look good the entire time in the mouth• With proper hygiene, tooth-colored archwires will not stain or discolor",ct,10,Orthodontics,Archwires,https://www.youngspecialties.com/product/vision-tooth-colored-nickel-titanium-archwire-natural-10ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/OrthoQuest-Tooth-Colored-Archwire-Natural-150x150.jpg
Young Specialists,Therm-Multi,Young Specialists,Therm-Multi,(10ct) Vision Thermal Flex Multi-Force Heat-Activated Nickel Titanium Archwire-Upper,Vision thermal flex multi-force wires have three distinct force regions for optimal tooth movement.Features:• Superior shape integrity• Thermal throughout the entire arch• Smooth wires for reduced friction and more efficient tooth movement• Available in natural arch form• Choose dimpled or etched wires,ct,10,Orthodontics,Archwires,https://www.youngspecialties.com/product/vision-thermal-flex-multi-force-heat-activated-nickel-titanium-archwire-10ct/,"https://www.youngspecialties.com/wp-content/uploads/2020/10/OrthoQuest-SE-Nickel-Titanium-Natural-Archwires-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/OrthoQuest-Titanium-Thermal-Multi-force-1-150x150.jpg"
Young Specialists,Niti-RSCIII,Young Specialists,Niti-RSCIII,"(10ct) The Orthodontic Store’s Super Elastic Nickel Titanium, RSC III Form Archwires-Upper","No distal toe-in, straight legs. Larger radius = less force than RCS I.",ct,10,Orthodontics,Archwires,https://www.youngspecialties.com/product/the-orthodontic-stores-super-elastic-nickel-titanium-rsc-iii-form-archwires-10-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/12/The-Orthodontic-Store-III-SE-Niti-Archwire-150x150.jpg
Young Specialists,SS-TC-10,Young Specialists,SS-TC-10,"(10ct) Tooth Colored Stainless Steel Archwire, Natural-Upper","OrthoQuest offers the highest quality wires available in the orthodontic industry. Our wires are designed to exact specifications by trained engineers and manufactured to precise tolerances and standards. We use state of the art techniques to continually improve our products. Features:• Tooth colored wires offer a nice, aesthetic color that blends well with cosmetic brackets for a patient-pleasing look• The coating is only microns in thickness meaning the basic archwire dimensions remain within tolerance while the smooth surface ensures good sliding mechanics• The coating resists peeling and chipping and will look good the entire time in the mouth• With proper hygiene, tooth colored wires will not stain or discolor",ct,10,Orthodontics,Archwires,https://www.youngspecialties.com/product/tooth-colored-stainless-steel-archwire-natural-10-ct/,"https://www.youngspecialties.com/wp-content/uploads/2020/10/Tooth-Colored-Wire_Typodont-Front-Nat-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/09/OrthoQuest-Tooth-Colored-Archwire-Natural-150x150.jpg"
