Seller Platform,Seller SKU,Manfacture,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Product Page URL,Attachment URL,Image URL
Dental City,95-1500984,Bien Air ,1500984-010,Irrigation Lines Chiropro L 10/Pack 1500984-010,,Pack 1500984-010,0,Sutures and Surgical Products/IV and Irrigation,https://www.dentalcity.com/product/18430/bien-air-irrigation-lines-chiropro-l,,https://www.dentalcity.com/CatalogImages/DENLN/18-18430-Product_Primary_Image-400X400.jpg
Dental City,80-SYRCW,Hu,SYRCW,HF Aspirating Syringe Anesthetic CW SYRCW,,,,Anesthetics/Syringes,https://www.dentalcity.com/product/4629/hu-friedy-aspirating-syringe,,https://www.dentalcity.com/CatalogImages/DENLN/18-4629-Product_Primary_Image-400X400.jpg
Dental City,91-507,Integra Miltex ,76-70,Miltex Aspirating Syringe CW 76-70,"Integra® Miltex® Aspirating Syringes.
Dental City Item 91-507 Miltex Aspirating Syringe:

Aspirating Syringe, 1.8cc, Cook-Waite Type (CW)

Standard Reference: 76-70
Metric Refernce: 76-70M


Dental City Item 91-508 Aspirating Syringe Astra:

Aspirating Syringe 1.8cc, Type ""A""

Standard Reference: 76-80
Metric Reference: 76-80M


Dental City item 65-7770 Miltex Petite Syringe: Oval thumb ring provides a reduced diameter comparted to a round thumb ring. Flared ring handle base may help ease pressure while dispensing. Shortened harpoon rod may help reduce strain during aspiration.

Petite Aspirating Syringe, 1.8cc, Cook-Waite Type (CW)

Standard Reference: 77-70


 
 ",,,Anesthetics/Syringes,https://www.dentalcity.com/product/6418/integra-miltex-aspirating-syringe,,https://www.dentalcity.com/CatalogImages/DENLN/18-6418-Product_Primary_Image-400X400.jpg
Dental City,65-09606,Bd ,302832,BD Syringe Only Luer-Lok 30 mL 56/Box 302832,,Box 302832,6,Anesthetics/Syringes,https://www.dentalcity.com/product/17790/bd-syringe-only-luer-lok-30ml,,https://www.dentalcity.com/CatalogImages/DENLN/18-17790-Product_Primary_Image-400X400.jpg
Dental City,91-503,Vista Apex ,107002,Aspirating Syringe CW Type 1.8cc 107002,These aspirating syringes are ideal for 1.8 cc cartridges. Choose between Astra and Cook/Waite Type designs; replacement hubs are also offered to order.,Waite Type designs; replacement hubs are also offered to order.,These aspirating syringes are ideal for 1.8 cc cartridges. Choose between Astra and Cook,Anesthetics/Syringes,https://www.dentalcity.com/product/12294/vista-apex-aspirating-syringe,,https://www.dentalcity.com/CatalogImages/DENLN/18-12294-Product_Primary_Image-400X400.jpg
Dental City,65-26100,Exel ,26100,"Exel Syringe & Needle, Luer Lock, 3cc, Low Dead Space Plunger, 25G x 5/8"", 100/bx",,"8"", 100",5,Anesthetics/Syringes,https://www.dentalcity.com/product/17262/exel-luer-lock-syringe-needle-w-low-dead-space-plunger,,https://www.dentalcity.com/CatalogImages/DENLN/18-17262-Product_Primary_Image-400X400.jpg
Dental City,65-26044,Exel ,26044,"Exel Luer Lock 1cc 25ga X 5/8"" 100/Box 26044",,"8"" 100",5,Anesthetics/Syringes,https://www.dentalcity.com/product/18913/exel-tuberculin-syringe-w-needle,,https://www.dentalcity.com/CatalogImages/DENLN/18-18913-Product_Primary_Image-400X400.jpg
Dental City,65-8881535770,Cardinal Healthcare ,8881535770,Monoject Syringe 35mL 30/Box 8881535770,,Box 8881535770,0,Anesthetics/Syringes,https://www.dentalcity.com/product/1743/cardinal-healthcare-monoject-syringe-35ml,,https://www.dentalcity.com/CatalogImages/DENLN/18-1743-Product_Primary_Image-400X400.jpg
Dental City,66-2040,Septodont ,01-N2040,Paroject Intra Syringe 01-N2040,"Paroject intraligamental syringes allow for quick and easy injection of local anesthetics with PDL injection methods. The pen-like design even has a clicking dispensation unit, with 0.06mL of local anesthetic per click. Paroject's design even reduces the risk of cartridge breaks. Use Paroject for any standard dental cartridge and standard disposable dental needle.Easy handling; pen-styleClick for disposalLightweight and compactUniversal fit",,,Anesthetics/Syringes,https://www.dentalcity.com/product/10958/septodont-paroject-intra-syringe,,https://www.dentalcity.com/CatalogImages/DENLN/18-10958-Product_Primary_Image-400X400.jpg
Dental City,65-777,Cardinal Healthcare ,1182000777,Monoject Softpack 20cc 40/Box 1182000777,,Box 1182000777,0,Anesthetics/Syringes,https://www.dentalcity.com/product/19343/cardinal-healthcare-monoject-softpacks,,https://www.dentalcity.com/CatalogImages/DENLN/18-19343-Product_Primary_Image-400X400.jpg
Dental City,65-2025,Terumo ,SG3-03L2025,"Terumo Safety Needle & Syringe 3cc 20ga 1"" 100/bx SG3-03L2025","SURGUARD® 3 Safety Hypodermic Needles with Syringes  by Terumo feature a needle safety guard that clinicians can activitate in three easy ways: with thumb, finger or surface. This safety cover ensure the needle is kept covered until needed for penetration. The addition of the attached syringe makes the Surguard 3 even quicker and easier to use.,
,And like all of Terumo's Hypodermic Needles, these are made to meet exacting quality standards for ease of penetration and patient comfort.,
,Item includes: 100 Needles w/ Syringes,
,Additiona Resources,
,VIDEO: ,SURGUARD 3 Instructions for Use",bx SG3-03L2025,0,Anesthetics/Syringes,https://www.dentalcity.com/product/11870/terumo-surguard3-needle-with-syringe,,https://www.dentalcity.com/CatalogImages/DENLN/18-11870-Product_Primary_Image-400X400.jpg
Dental City,91-7655SS,Integra Miltex ,76-55SSOB,N-Tralig Stainless Steel Intraligamentary Syringe 76-55SSOB,"The N-Tralig Syringe from Integra® Miltex® is manufactured from high quality stainless stell, which increases the life of expectancy and strength of the syringe. It makes it easy for clinicians to deliver a precise amount of anesthetic (0.2cc delivered with one ratched) and ensures slow infiltration of the tooth. It also protects againts the breaking of anesthesia cartridges, provider a safer experience for patient and clinician.",,,Anesthetics/Syringes,https://www.dentalcity.com/product/13386/integra-miltex-n-tralig-stainless-steel-intraligamentary-syringe,,https://www.dentalcity.com/CatalogImages/DENLN/18-13386-Product_Primary_Image-400X400.jpg
Dental City,65-26231,Exel ,26231,"Exel Luer Slip Sterile Syringe Only 5-6cc, With Cap 100/Box 26231",,Box 26231,0,Anesthetics/Syringes,https://www.dentalcity.com/product/19841/exel-luer-slip-syringe,,https://www.dentalcity.com/CatalogImages/DENLN/18-19841-Product_Primary_Image-400X400.jpg
Dental City,65-9634,Bd ,309634,"BD Syringe/Needle Combo Luer-Lok 5 mL 20ga 1"" 100/Box 309634","General Purpose Syringe, Luer-lock tip, 0.2cc increments, sterile","Needle Combo Luer-Lok 5 mL 20ga 1"" 100",BD Syringe,Anesthetics/Syringes,https://www.dentalcity.com/product/849/bd-luer-lock-tip-syringe-only,,https://www.dentalcity.com/CatalogImages/DENLN/18-849-Product_Primary_Image-400X400.jpg
Dental City,65-318060,Vista Apex ,318060,Dripless Syringe 6cc (80) 27ga & (20) 30ga Tips 318060,,,,Anesthetics/Syringes,https://www.dentalcity.com/product/18966/vista-apex-dripless-syringe,,https://www.dentalcity.com/CatalogImages/DENLN/18-18966-Product_Primary_Image-400X400.jpg
Dental City,91-PN4,Integra Miltex ,PN4,N-Tralig Barrel Cap Miltex PN4,,,,Anesthetics/Syringes,https://www.dentalcity.com/product/13357/integra-miltex-n-tralig-barrel-cap,,https://www.dentalcity.com/CatalogImages/DENLN/18-13357-Product_Primary_Image-400X400.jpg
Dental City,65-9419,Ultimed ,9419,"Ultimed Insulin Syringe 1cc 31g x 5/16""",,"16""",5,Anesthetics/Syringes,https://www.dentalcity.com/product/18089/ultimed-insulin-syringe,,https://www.dentalcity.com/CatalogImages/DENLN/18-18089-Product_Primary_Image-400X400.jpg
Dental City,91-7631,Integra Miltex ,76-31,Miltex Grip Rite Aspirating Syringe CW Pink 76-31,,,,Anesthetics/Syringes,https://www.dentalcity.com/product/15830/integra-miltex-grip-rite-aspirating-syringe,,https://www.dentalcity.com/CatalogImages/DENLN/18-15830-Product_Primary_Image-400X400.jpg
Dental City,65-260,Cardinal Healthcare ,8881511201,"Covidien TB Safety Syringe 1ml, 28ga 1/2"" 100/Box 8881511201","Single-use, Sterile, individually packaged syringe with attached needle. Graduated barrel markings.","2"" 100",1,Anesthetics/Syringes,https://www.dentalcity.com/product/13666/cardinal-healthcare-tb-needle-syringe-wsafety,,https://www.dentalcity.com/CatalogImages/DENLN/18-13666-Product_Primary_Image-400X400.jpg
Dental City,91-444,Integra Miltex ,76-90,Miltex Self Aspirating Syringe CW Type 76-90,,,,Anesthetics/Syringes,https://www.dentalcity.com/product/6641/integra-miltex-self-aspirating-syringe,,https://www.dentalcity.com/CatalogImages/DENLN/18-6641-Product_Primary_Image-400X400.jpg
Dental City,91-PN2SS,Integra Miltex ,PN2SS,N-Tralig Cartridge Barrel Solid Wall Stainless Steel PN2SS,,,,Anesthetics/Syringes,https://www.dentalcity.com/product/13385/integra-miltex-n-tralig-cartridge-barrel,,https://www.dentalcity.com/CatalogImages/DENLN/18-13385-Product_Primary_Image-400X400.jpg
Dental City,71-316137,Vista Apex ,316137,Appli-Vac 3cc Pre-Tipped Luer Lock Syringes w/ 27ga Needle Tips 100/Pack 316137,, 27ga Needle Tips 100,3,Anesthetics/Syringes,https://www.dentalcity.com/product/21231/vista-apex-appli-vac-pre-tipped-syringe,,https://www.dentalcity.com/CatalogImages/DENLN/18-21231-Product_Primary_Image-400X400.jpg
Dental City,91-7656,Integra Miltex ,76-56,N-Tralig Intra Syringe 30 Degree Angle Tip & Hub 76-56,,,,Anesthetics/Syringes,https://www.dentalcity.com/product/6595/integra-miltex-n-tralig-intra-syringe-30-degree-angle-tip-hub,,https://www.dentalcity.com/CatalogImages/DENLN/18-6595-Product_Primary_Image-400X400.jpg
Dental City,65-309659,Bd ,309659,BD Tuberculin Syringe Only 1ml Slip Tip 200/Box 309659,,Box 309659,0,Anesthetics/Syringes,https://www.dentalcity.com/product/858/bd-syringe-only,,https://www.dentalcity.com/CatalogImages/DENLN/18-858-Product_Primary_Image-400X400.jpg
Dental City,66-01N6040,Septodont ,01-N6040,"Dentapen Battery Refills, 10/Box 01-N6040",,Box 01-N6040,0,Anesthetics/Syringes,https://www.dentalcity.com/product/21230/septodont-dentapen-battery,,https://www.dentalcity.com/CatalogImages/DENLN/18-21230-Product_Primary_Image-400X400.jpg
Dental City,91-2020,Septodont ,01-N2020,Aspiject Self-Aspirating Saddle Grip 01-N2020,"Aspiject by Septodont is a revolutionary self-aspirating syringe, ideal for injecting local anethetic. It provides easy handling, due to its lightweight yet durable design and great tactile sensitivity. Choose between saddle grip and thumb grip.",,,Anesthetics/Syringes,https://www.dentalcity.com/product/10928/septodont-aspiject-self-aspirating-syringe,,https://www.dentalcity.com/CatalogImages/DENLN/18-10928-Product_Primary_Image-400X400.jpg
Dental City,65-1560141,Cardinal Healthcare ,8881560141,Monoject Rigid PK Syringe 60mL Catheter Tip 20/Box,,Box,0,Anesthetics/Syringes,https://www.dentalcity.com/product/19075/cardinal-healthcare-monoject-syringe-60ml,,https://www.dentalcity.com/CatalogImages/DENLN/18-19075-Product_Primary_Image-400X400.jpg
Dental City,65-VJ2002R3,A Titan ,VJ2002R3,VibraJect R3 Complete Kit VJ2002R3,,,,Anesthetics/Syringes,https://www.dentalcity.com/product/19797/a-titan-vibraject-r3-complete-kit,,https://www.dentalcity.com/CatalogImages/DENLN/18-19797-Product_Primary_Image-400X400.jpg
Dental City,65-35762,Cardinal Healthcare ,8881535762,"Kendall Syringe Only 35cc LL Tip, 1cc increments 30/Box 8881535762",,Box 8881535762,0,Anesthetics/Syringes,https://www.dentalcity.com/product/1758/cardinal-healthcare-syringes,,https://www.dentalcity.com/CatalogImages/DENLN/18-1758-Product_Primary_Image-400X400.jpg
Dental City,65-VJ2002,A Titan ,VJ2002,VibraJect System Kit,,,,Anesthetics/Syringes,https://www.dentalcity.com/product/19798/a-titan-vibraject-system-kit,,https://www.dentalcity.com/CatalogImages/DENLN/18-19798-Product_Primary_Image-400X400.jpg
Dental City,83-78000,Microtech ,WR141,Bur Wrench for Midwest Q.A. WR141,,,,Handpieces/Burs and Wrenches,https://www.dentalcity.com/product/8954/microtech-bur-tool,,https://www.dentalcity.com/CatalogImages/DENLN/18-8954-Product_Primary_Image-400X400.jpg
Dental City,79-11TWS,Vector ,11-TW-S,Piezo Tip Wrench Satelec/NSK/EMS Type 11-TW-S,,NSK,Piezo Tip Wrench Satelec,Handpieces/Burs and Wrenches,https://www.dentalcity.com/product/12223/vector-piezo-tip-wrench,,https://www.dentalcity.com/CatalogImages/DENLN/18-12223-Product_Primary_Image-400X400.jpg
Dental City,83-78010,Johnson Promident ,WR140,Bur Tool Midwest Tradition BT-TRAD,,,,Handpieces/Burs and Wrenches,https://www.dentalcity.com/product/7109/johnson-promident-bur-tool,,https://www.dentalcity.com/CatalogImages/DENLN/18-7109-Product_Primary_Image-400X400.jpg
Dental City,83-RPABT,Vector ,RP-ABT,Bur Tool for Alpha Air Standard Highspeed RP-ABT,,,,Handpieces/Burs and Wrenches,https://www.dentalcity.com/product/12138/vector-bur-tool-for-alpha-air-standard-highspeed,,https://www.dentalcity.com/CatalogImages/DENLN/18-12138-Product_Primary_Image-400X400.jpg
Dental City,83-330,Microtech ,TST610,Kavo End Cap Wrench (635/647/649/650/6000) KAVO-WRCHSPEC,,647,5,Handpieces/Burs and Wrenches,https://www.dentalcity.com/product/7178/microtech-kavo-end-cap-wrench,,https://www.dentalcity.com/CatalogImages/DENLN/18-7178-Product_Primary_Image-400X400.jpg
Dental City,83-8627,DCI International ,8627,Bur Wrench for Midwest Quiet Air 8627,,,,Handpieces/Burs and Wrenches,https://www.dentalcity.com/product/19345/dci-international-bur-wrench,,https://www.dentalcity.com/CatalogImages/DENLN/18-19345-Product_Primary_Image-400X400.jpg
Dental City,83-MWTRWRCHEC,Johnson Promident ,MWTR-WRCHEC,Midwest Tradition Standard Wrench MWTR-WRCHEC,,,,Handpieces/Burs and Wrenches,https://www.dentalcity.com/product/18920/johnson-promident-midwest-tradition-style-standard-wrench,,https://www.dentalcity.com/CatalogImages/DENLN/18-18920-Product_Primary_Image-400X400.jpg
Dental City,79-F81330,Acteon ,F81330,Acteon Round Torque Wrench Blue F81330,,,,Handpieces/Burs and Wrenches,https://www.dentalcity.com/product/18853/acteon-satelec-wrench-tip,,https://www.dentalcity.com/CatalogImages/DENLN/18-18853-Product_Primary_Image-400X400.jpg
Dental City,83-KEMP10,Vector ,KE-MP10,Back Cap Removal Tool KE-MP10,,,,Handpieces/Burs and Wrenches,https://www.dentalcity.com/product/12133/vector-back-cap-tools,,https://www.dentalcity.com/CatalogImages/DENLN/18-12133-Product_Primary_Image-400X400.jpg
Dental City,83-HSP2301,Beyes ,HSP2301,Beyes Cap Wrench HSP2301,,,,Handpieces/Burs and Wrenches,https://www.dentalcity.com/product/20931/beyes-cap-wrench,,https://www.dentalcity.com/CatalogImages/DENLN/18-20931-Product_Primary_Image-400X400.jpg
Dental City,83- WR100,Microtech ,WR100,Universal Back Cap Tool Microtech WR100,,,,Handpieces/Burs and Wrenches,https://www.dentalcity.com/product/8953/microtech-back-cap-tools,,https://www.dentalcity.com/CatalogImages/DENLN/18-8953-Product_Primary_Image-400X400.jpg
Dental City,83-TST609,Microtech ,TST609,Kavo Cap Wrench TST609,KaVo 6000/7000 PB End Cap,,KaVo 6000,Handpieces/Burs and Wrenches,https://www.dentalcity.com/product/8986/microtech-kavo-cap-wrench,,https://www.dentalcity.com/CatalogImages/DENLN/18-8986-Product_Primary_Image-400X400.jpg
Dental City,45-205G,3M Oral Care ,44313,3M Cavit G Endo Sealer 28gm Jar 44313,"3M Cavit Temporary Filling Material is a self-cured temporary sealing compound for the temporary sealing compound for the temporary resotration of cavities. 
Features include: 

Proven filling materials for temporary fillings
Simple to apply with filling instrument 
Quick and void-free curing in a moist environment
Slight expansion of the filling material ensures a well-sealed margin

Cavit G (Gray): Softest set that is completely removeable without burns
Item includes: 28g Jar",,,Endodontics/Temporary Filling Materials,https://www.dentalcity.com/product/15/3m-oral-care-cavit-g-endo-sealer,https://dentalcity.com/MSDS/45-205G.pdf,https://www.dentalcity.com/CatalogImages/DENLN/18-15-Product_Primary_Image-400X400.jpg
Dental City,83-753149R,Dentsply Sirona ,753149R,Midwest Tradition Push Button Back Cap Wrench 753149R,,,,Handpieces/Burs and Wrenches,https://www.dentalcity.com/product/18911/dentsply-sirona-midwest-tradition-push-button-back-cap-wrench,,https://www.dentalcity.com/CatalogImages/DENLN/18-18911-Product_Primary_Image-400X400.jpg
Dental City,45-205P,3M Oral Care ,44030,3M Cavit P Hard Set 28gm Jar 44030,"
3M™ Cavit™ Temporary Filling Material is a self-cured temporary sealing compound for the temporary restoration of cavities. 
Features include: 


Proven filling materials for temporary fillings


Simple to apply with filling instrument


Quick and void-free curing in a moist environment


Slight expansion of the filling material ensures a well-sealed margin


Cavit P (Pink): Hard Set
 
Cavit W (White): Medium SetItem includes: 28g Jar
 
",,,Endodontics/Temporary Filling Materials,https://www.dentalcity.com/product/13193/3m-oral-care-cavit,"https://dentalcity.com/MSDS/45-205P.pdf,https://dentalcity.com/MSDS/45-205W.pdf",https://www.dentalcity.com/CatalogImages/DENLN/18-13193-Product_Primary_Image-400X400.jpg
